"Age","rectal_temperature","pulse","respiratory_rate","temperature_of_extremities","peripheral_pulse","mucous_membranes","capillary_refill_time","pain","peristalsis","abdominal_distension","nasogastric_tube","nasogastric_reflux","nasogastric_reflux_PH","rectal_examination_-_feces","abdomen","packed_cell_volume","total_protein","abdominocentesis_appearance","abdomcentesis_total_protein","outcome","surgical_lesion"
1,38.3738019116394,42.95207646557594,24,2.47603823278797,1.738019116393985,3.738019116393985,1,4.47603823278797,3.738019116393985,2.47603823278797,2,1.261980883606015,5,3.2140573491819557,3.952076465575941,45.54632497869775,58.58274388249716,2,3,"1",1.261980883606015
1,38.05331116997022,66.31347520317667,37.15673760158833,2.6445922001985416,1,1.3554077998014586,1,3,3,1.8222961000992708,2,2,5,2.6445922001985416,3.466888300297812,42.86755320119125,58.751343136283836,2,3,"1",2
1,38,79.08314778378593,32.91685221621407,3,2.770786945946484,1.885393472973242,1,2.114606527026758,3,2.885393472973242,2,1.114606527026758,5,3,4,49.42696736486621,78.85393472973242,2,3,"1",1.114606527026758
1,38,44,12,2.0613164961791615,1,1,1,3,1.9386835038208388,2.4693417519104193,2,1.5306582480895807,5,2.4080252557312583,4.469341751910419,42,64.46934175191042,2,3,"1",1.5306582480895807
1,38,44,12,1,1,1,1,3,3,3,2,1,5,4,5,42,65,2,3,"1",1
1,37.44959543257949,74.20161826968202,36.33063621719663,2.266127243439326,1.366936378280337,1,1,3.733872756560674,3,1.633063621719663,2,1.633063621719663,5,3,4,40.96369983891629,71.83468189140169,2,2.266127243439326,"1",1.633063621719663
1,37.414432627847894,58.69531118987773,26.95189124050701,1,1.491981873417835,2.01603625316433,1,3.98396374683567,3,1,2,1.508018126582165,5,1.9839637468356697,2.4759456202535044,33.491981873417835,40.30236195443812,2,2.01603625316433,"1",1.508018126582165
1,38.01333403391014,56,18.844453785468577,1.7111134463671445,1,2,1,1.2888865536328555,2.422226892734289,1,1.2888865536328555,1,5,2.422226892734289,4,45.42222689273429,69.42222689273429,1.7111134463671445,2.422226892734289,"1",2
1,38.15887249480398,51.290200415681774,18.82255010392044,1.4112750519602217,1,1.4112750519602217,1,2.1774498960795565,3,2.1774498960795565,1,1.5887249480397783,5,3.5887249480397783,4,47.17744989607956,72.35489979215912,1.4112750519602217,2.4112750519602217,"1",1.4112750519602217
1,39.58662089390018,60.718352180406704,63.76054927319777,1,1,3.1197253634011175,1.3732417878003726,3.1197253634011175,3.3732417878003726,2.7464835756007453,1.746483575600745,1,5,3.3732417878003726,4,41.61269251460261,6.037324178780037,2,3,"1",1
1,39.23429351811779,52.57965872672393,66.23672354554601,1.3550853183190181,1,1.8816382272269938,1,2.118361772773006,3,2,1.1183617727730062,1.1183617727730062,5,3.118361772773006,4,39.23672354554601,6.18937883643681,2,3,"1",1
1,38.7,45.04610446172391,25.476947769138047,2,1.6307630577154881,2.2615261154309763,1,1.7384738845690237,1,1.6307630577154881,1.3692369422845119,1.3692369422845119,5,1,4,35.84618471142256,62.63076305771549,1.6307630577154881,2.2615261154309763,"1",2
1,38.7,40,28,2,1,1,1,3,1,1,2,2,5,1,4,39,62,1,1,"1",2
1,38,42,68,4,1,1,1,3,3,2,2,2,5,4,4,41,7.6,2,3,"1",1
1,37.85296071024405,55.233536078035335,76.8223573853569,1.7944106536607771,2.470392897559482,1.735196448779741,1.735196448779741,2.264803551220259,3,2.735196448779741,2,2,5.36759822438987,4,4,40.26480355122026,5.320891008782803,2,3,"1",1
1,38.71973880270966,72,29.72365676206484,3,1,3,1,4.960522394580692,4,2,2,2,5,3,4,33.11843281625792,6.503947760541931,1.9605223945806918,3,"1",1
1,38.460636514691636,71.31610432769038,32.051687016928874,2.316104327690376,1.341947836154812,3,1.341947836154812,3.974156491535564,3.6580521638451877,2,2,2,5,3.3419478361548123,4.341947836154812,34.02584350846443,6.77355826892385,2,3,"1",1
1,37.42236287434386,49.751523618401556,31.80121889472124,2.9503047236803104,2.9503047236803104,3,1,3.975152361840155,3.975152361840155,1,2,1.0248476381598448,5,1,3.925457085520466,44.70182834208186,7.870182834208187,2,1.0496952763196894,"1",1.0248476381598448
1,37.990442043669,49.409557956331,30.819115912662006,2.409557956331003,2.409557956331003,1.8191159126620056,1,3.409557956331003,3.409557956331003,1,2,1,5,2.1808840873379944,4,44.409557956331,7.722867386899301,2,2.1808840873379944,"1",1
1,38.4,49,30,2,2,1,1,3,3,1,2,1,5,3,4,44,7.6,2,3,"1",1
1,37.81224622387134,49.58775377612866,31.17550755225732,2.58775377612866,2.58775377612866,2.17550755225732,1,3.58775377612866,3.58775377612866,1,2,1,5,1.82449244774268,4,44.58775377612866,7.776326132838598,2,1.82449244774268,"1",1
1,38.18207818016164,40,24,1,1,2.4103909008082196,1,2.70519545040411,3,1,2,2,5,1.5896090991917802,1.5896090991917802,35.06363184717123,6.40519545040411,2,3,"1",1.7051954504041098
1,37.9,40,24,1,1,1,1,2,3,1,2,2,5,3,3,40,5.7,2,3,"1",1
1,38,48,30,1,1,1,1,1,2,4,2,2,5,4,5,46,24,2,3,"1",1
1,38,48,30,1,1,1,1,1,2,4,2,2,5,4,5,46,24,2,3,"1",1
1,38.136612760743475,48.71398609368134,27.267744785130503,1,1.5446241308550839,3,1,1.910751738289832,1.910751738289832,1,1.4553758691449161,1.4553758691449161,5,1,1,37.901617177695755,41.7193316139819,2,3,"1",2
1,38.0057681900063,56.115363800126055,30,1,1.9711590499684863,3,1,1.0576819000630275,1.0576819000630275,1,1.0288409500315137,1,5,1.0576819000630275,1.0288409500315137,42.173045700189085,70.85579524984243,2,3,"1",1.9711590499684863
1,38.0637660414513,55.74893056991327,30.299572227965307,1,1,3,1,3,3,1.7874465284956633,1.2125534715043367,1.2125534715043367,5,2.5748930569913266,3.36233958548699,46.38659098442628,6.936233958548699,1.2125534715043367,1.4251069430086734,"1",2
1,38.19526558325419,46.9822944497203,26.79291777988812,1,1,3,1,3,3,1.3491147224860152,1.6508852775139848,1.6508852775139848,5,1.69822944497203,2.047344167458045,38.93495028226226,6.804734416745805,1.6508852775139848,2.3017705550279697,"1",2
1,38.05496048875029,44.090079022499424,9.270237067498268,3,1,1.1801580449988458,1,2.090079022499423,2,1.090079022499423,1.090079022499423,1,5,3.7297629325017314,4.909920977500577,31.720632179995384,7.272976293250173,2,2.8648814662508655,"1",1.909920977500577
1,38.09002841030221,44.13295452930392,9.166193161629902,2.966761367674019,1.0332386323259806,1,1,2.033238632325981,2.033238632325981,1.0332386323259806,1,1.0664772646519611,5.009971589697794,3.9002841030220585,4.966761367674019,31.132954529303923,7.306647726465196,2,3,"1",2
1,37.662656319060986,48,28.915624539593416,2.3734368093901237,1,1.915624539593416,1.542187730203292,1.915624539593416,2,1,1.542187730203292,1.542187730203292,5,1,1,46.915624539593416,7.136093128451112,2,5.168750920813168,"1",2
1,37.8,48,28,1,1,1,2,1,2,1,2,2,5,1,1,46,5.9,2,7,"1",2
1,38.106021680778916,77.87956638442174,29.87956638442174,3,1.939783192210869,1.4698915961054344,1,2.5301084038945656,3.5301084038945656,1.939783192210869,2,1.5301084038945656,5,3.5301084038945656,4,47.879566384421736,80.53010840389456,1.4698915961054344,2.4698915961054344,"1",1
1,38,80,30.594593137803688,3,3,2.702703431098157,1,3.405406862196313,3.702703431098157,3.702703431098157,2,1.7027034310981566,5,3.702703431098157,4.702703431098157,45.0810759823129,72.97296568901844,2,3,"1",1
1,38.28187646339127,41.4498829286984,25.0874121965238,1,1.3624707321746001,3,1,3,3.1812353660873,1.5437060982619002,1.8187646339127,2.1812353660873,4.4562939017381,1.5437060982619002,1.7249414643492003,34.6311182947857,18.353434039413393,2,3,"1",1.8187646339127
1,38.2,48,30,1,3,3,1,3,4,4,1,3,2,4,5,42,71,2,3,"1",1
1,38.72625942370458,123.47481152590834,31.93754283502083,2.7750171340083325,3,6,1.6124914329958338,2.3875085670041662,3.6124914329958338,2.3875085670041662,2,2.6124914329958338,5.734989719595001,3.6124914329958338,4,56.22498286599167,8.271255996902916,2,4.347481152590834,"1",1.3875085670041662
1,38.3,132,30,2,3,6,2,2,4,2,2,3,6.2,4,4,57,8,2,5.2,"1",1
1,37.503139158770736,48,20.58039759648782,2,1.1450993991219551,2.145099399121955,1,2.7098012017560897,2.7098012017560897,2.854900600878045,1.8549006008780449,1,5,2.7098012017560897,4.854900600878045,39.98430420614631,68.12940360526827,2,3,"1",1.1450993991219551
1,38.3337039040516,43.81375890344691,24.523280137069136,2,1.4767198629308642,1.9534397258617284,1,2.5698404112074074,2.0465602741382716,2,1,1,5,2.5698404112074074,4,35.56984041120741,66.13968082241482,2,3,"1",2
1,38.6810017920274,42.74858166872802,14.625709165635989,3,1.6257091656359897,1,1,1.687145417182005,3,2,2,2,5,2.37429083436401,1.687145417182005,33.312854582818,64.625709165636,2,3,"1",2
1,38.304804956434744,40.59888546534137,15.700557267329316,3,2.7005572673293163,1,1,1.1497213663353418,3,2,2,2,5,1.2994427326706837,1.1497213663353418,33.85027863366466,65.70055726732932,2,3,"1",2
1,38.021475524291105,95.7048951417785,29.57048951417785,2.856829838059283,2.856829838059283,3.928414919029642,1.9284149190296416,3,3.928414919029642,3.7852447570889245,2,1.0715850809703584,2.2147552429110755,2.856829838059283,3.7852447570889245,65.49452216603746,59.89817486039846,2.928414919029642,2.071585080970358,"1",1.0715850809703584
1,38,100,30,3,3,4,2,3,4,4,2,1,2,3,4,68,64,3,2,"1",1
1,38.6,48,20,3,1,1,1,1,3,2,2,1,5,3,2,50,7.3,1,3,"1",2
1,38.50253751702098,50.92387448937051,21.949249659580342,2.0253751702098293,1,1,1,1,3,1.5126875851049146,2,1,5,3,2,49.51268758510491,7.251268758510491,1,3,"1",2
1,38.49712486191833,43.15399779069338,30.307995581386756,1,1,3,1,3,3,2.1827491715100167,2,2,5,1.7884994476733445,2.576998895346689,36.15399779069338,29.684758899677995,2,3,"1",1.6057502761633278
1,38.43727127210228,42.196340353636565,28.39268070727313,1,1,3,1,3,3,1.8236276326137117,2,2,5,1.5490850884091412,2.0981701768182823,35.196340353636565,22.70583032712647,2,3,"1",1.7254574557954294
1,38,45.306630616614996,22.693369383385004,1.6533153083074972,1.6533153083074972,1.9799729624612459,1,2.346684691692503,3.3266576541537485,1.3266576541537485,2,1.3266576541537485,5,3,1.3266576541537485,46.97997296246125,6.953315308307497,1.6733423458462515,3,"1",2
1,38.23773064777699,48,20,3,2.2075645074100283,2.8113467611150424,1,1,3.603782253705014,2,2,1.6037822537050141,5,3,2,49.39621774629499,7.903782253705015,1,3,"1",2
1,38.15572559802922,49.46128913159556,17.461289131595557,1,1,1,1,3,3,2.634677717101111,1,1,5,2.2693554342022217,4.269355434202222,36.63467771710111,6.853871086840444,1.6346777171011109,3.7306445657977783,"1",1.3653222828988891
1,37.919665670100365,49.526056982183135,17.526056982183132,1,1,1,1,1.7630284910915661,1.7630284910915661,1.381514245545783,1,1,5,1,3.618485754454217,36.61848575445422,6.538151424554578,1.618485754454217,3.763028491091566,"1",2
1,37.64666190898745,46.24005709215066,28.693181087598255,2.293323817974891,1.706676182025109,2.413352364050218,1,3,3,1.706676182025109,2,2,5,3,4,46,24,2,3,"1",2
1,37.77245886750216,44.7304935899741,32.71868376006906,2.5449177350043164,1.4550822649956836,1.9101645299913674,1,3,3,1.4550822649956836,2,2,5,3,4,46,24,2,3,"1",2
1,38.09709863225317,61.64281255966195,15.883945290126771,1,1,2.323662107510564,1,2.323662107510564,1.6473242150211285,1.6763378924894359,2.676337892489436,1.3236621075105641,5,1,2.3526757849788718,40.4397168173838,7.241070313991549,2,3,"1",2
1,38.04892371311292,69.064577213225,12,1.9784742622583351,1.9784742622583351,3.4677113933875026,1,2.4892371311291677,1.9784742622583351,1.5107628688708323,2.5107628688708323,1,4.021525737741665,1.4892371311291677,3.9784742622583353,44,6.766144303306248,2,3.2935422786775006,"1",1.5107628688708323
1,38.00740754692068,71.8222188739037,30,1.9851849061586413,1.9851849061586413,3,1,3.9851849061586413,2.9703698123172826,1.9851849061586413,1.0148150938413587,1.0148150938413587,5,3,4.985184906158641,34.97036981231728,57.9259245307932,1.9851849061586413,1.0296301876827176,"1",1
1,38,72.01064742927251,30,2.0013309286590637,2.0013309286590637,3,1,4,3.0013309286590637,2.0026618573181274,1.0013309286590637,1.0013309286590637,5,3.0013309286590637,5,35.01064742927251,58.015971143908764,2,1.0026618573181274,"1",1
1,38.108926429623835,54.435705718495356,11.391073570376161,1.6089264296238381,1.304463214811919,1.6089264296238381,1.304463214811919,2.304463214811919,3,2,2,1,5,3,4.6955367851880805,36.608926429623835,59.477683925940404,1,1.6089264296238381,"1",2
1,39.47567470911349,60,10.202710757387601,2.95945784852248,1.97972892426124,2.95945784852248,2,2.95945784852248,3,1.97972892426124,2,1.02027107573876,5,3,4,37.91891569704496,56.2027107573876,1.02027107573876,3,"1",2
1,38.52466911214919,74.24669112149189,30,2.3149816588810763,1.876654439254051,4.123345560745949,2,3,3,2.4383272196270256,2,1.5616727803729744,5,3.5616727803729744,4.438327219627025,46.93170946261082,7.561672780372975,2,3.394494497664323,"1",1
1,38.58772802252139,74.87728022521388,30,1.8420398310895911,1.5613598873930608,4.438640112606939,2,3,3,2.2806799436965304,2,1.7193200563034696,5,3.7193200563034696,4.28067994369653,48.03524039412429,7.71932005630347,2,3.2526119493268775,"1",1
1,38.37136723893309,40,18.475781592887294,1.2378907964436474,1.2378907964436474,1.4757815928872948,1,3,1.4757815928872948,1.2378907964436474,2,2,5,2.237890796443647,1.7136723893309422,42.524218407112706,6.018945398221824,1.2378907964436474,3,"1",2
1,38.3,40,18,1,1,1,1,3,1,1,2,2,5,2,1,43,5.9,1,3,"1",2
1,38.13087718273981,44,22.691228172601875,1.8725145515987496,1,1.4362572757993748,1,3,3,1.8725145515987496,2,1,5,2.1274854484012504,2.745029103197499,45.12748544840125,6.387251455159875,2,3.610760186119125,"1",1.5637427242006252
1,38.247213772022306,44,21.52786227977691,2.6480918134820577,1,1.8240459067410288,1,3,3,2.6480918134820577,2,1,5,1.351908186517942,4.296183626964115,44.35190818651794,6.464809181348206,2,4.15366426943744,"1",1.1759540932589712
1,38.13436909583485,101.34369095834852,33.35922739587131,2.3281545208257377,2.3281545208257377,3.664077260412869,1.6640772604128689,3.992231781238607,4,3.3281545208257377,2.664077260412869,3,5.503884109380697,3.664077260412869,4,53.00776821876139,7.238253205215549,2,3,"1",1
1,38.3088392357787,45.65711089836693,25.414277724591734,1,1,3,1,2.9116076422130166,3.0883923577869834,1.0883923577869834,2,2.0883923577869834,5.132588536680474,1.1767847155739666,1.2651770733609498,34.94463187131363,6.85910624401657,2,3,"1",1.9116076422130166
1,37.76979097004174,40.40278706611011,16.402787066110104,1,1,1.2013935330550525,1,1.2013935330550525,1,1,2,2,5,1,1.302090299582579,36.798606466944946,6.84027870661101,2,3,"1",2
1,37.5,44.97322252554401,19.02677747445599,1,1,2.513388737227994,1,2.513388737227994,1,1,1.756694368613997,1.756694368613997,5,1,4,35.48661126277201,7.029686058029798,2,3,"1",2
1,38.340413333947794,57.98393360676974,28.84960007373566,1.4041333394779718,1.4041333394779718,3,1,2.797933330261014,3.202066669738986,1.4041333394779718,1.797933330261014,2.202066669738986,4.393799990783043,1.4041333394779718,1.6062000092169577,37.84960007373566,18.682553515521867,2.202066669738986,2.797933330261014,"1",1.797933330261014
8.222912571363246,38.31942718571592,129.9028640714204,58.834368857044865,2.0971359285795943,3,3,1,2,4,2.0971359285795943,1.9028640714204057,2.0971359285795943,4.708592214261216,3,4,50.67995150005716,69.61145628568163,2.0971359285795943,2.9028640714204057,"1",1
1,38.002378578634904,71.7462849456105,29.952428427301967,1.992071404550328,1.992071404550328,3,1,3,3,1.992071404550328,2,2,5,2.984142809100656,3.9762142136509846,45.896928259154265,23.86283529872068,2,3,"1",1.007928595449672
1,38,72,30,2,2,3,1,3,3,2,2,2,5,3,4,46,24,2,3,"1",1.3034737636164495
1,38.258001485347336,48.39970293053288,26.519910879159863,1,1,3,1,3,3,1,2,1.580014853473356,5,1.839970293053288,1.419985146526644,39.29977719789966,31.605119189029992,2,3,"1",1.580014853473356
1,38.2,60,30,1,1,3,1,3,3,1,2,1,5,3,2,48,66,2,3,"1",1
1,38.04999144844962,58.00034206201522,25.000855155038046,2.500085515503805,2.0001710310076097,3.0001710310076097,1.5000855155038049,3.000342062015219,3.500085515503805,2.500256546511414,1,1,5,3.500085515503805,4,45.499914484496195,70,2.500085515503805,2.499914484496195,"1",1.4999144844961951
1,38.13478886127565,60,30,1.6521113872434952,1.6521113872434952,3.326055693621748,1.3260556936217476,3.652111387243495,3.326055693621748,1.9781670808652425,1.6739443063782524,1,5,3.326055693621748,2.652111387243495,47.02183291913476,67.30422277448699,2.326055693621748,2.673944306378252,"1",1
1,37.74000837491069,48,14.399944167262074,1.800027916368963,1.800027916368963,1,1,2.600055832737926,2.600055832737926,1.800027916368963,1,2.600055832737926,5.240008374910689,1,4,35.39994416726208,7.300027916368963,2,3,"1",2
1,37.85866853159023,48,15.173370631804746,1.4133146840976272,1.4133146840976272,1,1,3,3,2.586685315902373,1,1.8266293681952541,5.123994405229288,2.1733706318047457,4.586685315902373,36.173370631804744,7.206657342048813,2,3,"1",1.4133146840976272
1,37.926568698495856,56,17.687582646611457,1.4218956616528642,1,2,1,1.5781043383471358,1.8437913233057286,1,1.5781043383471358,1,5,1.8437913233057286,4,44.84379132330573,68.84379132330572,1.4218956616528642,1.8437913233057286,"1",2
1,38.039520708694084,59.19360944925442,12.806390550745583,2.596804724627209,2.596804724627209,2.7984023623136043,1,2.7984023623136043,3.3952070869408137,2.596804724627209,2.7984023623136043,1.7984023623136045,2.6047929130591863,2.596804724627209,4,49.58881653619523,65.60479291305919,1.7984023623136045,2.596804724627209,"1",1.2015976376863955
1,38.183056144584654,68.3388771083069,32.677754216613806,2.0847192770767258,1.9152807229232744,1.9152807229232744,1,1.169438554153451,1.169438554153451,1.0847192770767256,2.9152807229232742,1.0847192770767256,5,1.169438554153451,1.2541578312301767,43.16943855415345,65.42359638538363,2,3,"1",2
1,38.2,64.11131415359657,31.02782853839914,1.5139142691995717,1.5139142691995717,2.4860857308004283,1,1.9721714616008568,1.9721714616008568,1,2.5139142691995717,1,5,1.9721714616008568,1.4860857308004283,45.43042865400214,65.48608573080043,2,3,"1",1.5139142691995717
1,38.5,120,60,4,3,6,2,3,3,2,2,2,5,3,4,54,24,2,3,"1",1
1,38.5,120,60,4,3,6,2,3,3,2,2,2,5,3,4,54,24,2,3,"1",1
1,39.16109156586574,62.33309879038892,90.83345060480555,2,3,1.2778168682685145,1,3,3,1.1389084341342572,1,1.8610915658657428,5,2.7221831317314855,4,39.55563373653703,6.616654939519446,2,3,"1",1
1,38.690065407738516,56.68078489286226,93.65960755356888,2,3,2.2198691845229566,1,3,3,1.6099345922614783,1,1.3900654077385217,5,1.7801308154770434,4,41.43973836904591,6.334039244643113,2,3,"1",1
1,38.36759738968334,79.35194779366677,30,3.8379869484166926,2.9189934742083463,1.1620130515833076,1,3,3,2.9189934742083463,2.9189934742083463,2.9189934742083463,5,3.9189934742083463,4.918993474208346,31.35194779366677,6.148603915474992,2.9189934742083463,4.19469151647085,"1",1
1,38.4104103883461,79.72238964410394,30,3.9652987055129922,2.9305974110259845,1.0694025889740153,1,3.0694025889740155,3.0347012944870078,2.9652987055129922,2.9652987055129922,2.9652987055129922,5,3.9652987055129922,4.965298705512993,32.03470129448701,6.113880517794803,2.9652987055129922,4.25488831716689,"1",1
1,38.45981633574451,55.98163357445134,28.7944900723354,1,1,3,1,3,1.4018366425548663,1,2,2,5,2.5981633574451335,3.3972450361677007,33,43.697481724854846,1.2009183212774333,3,"1",1.2009183212774333
1,38.643627202212976,51.38236786722142,25.69118393361071,1.7181360110648818,1.7181360110648818,3,1,1.5637279778702362,1,1.7181360110648818,1.2818639889351182,1.2818639889351182,5,1.5637279778702362,4,33.718136011064885,60.18136011064882,1.7181360110648818,3,"1",1.7181360110648818
1,38.3,60,16,3,1,1,1,2,1,1,2,2,3,1,4,30,6,1,3,"1",1
1,38.01432694239535,62.85673057604651,14.095512949302329,2.0477564746511643,1,1.9522435253488355,1,2.476121762674418,1.9522435253488355,1.4761217626744179,2,2,3.9522435253488357,2.428365288023253,4,30.714182644011625,6.095224352534884,1.4761217626744179,2.333429532255815,"1",1
1,37.1,40,8,2,1,4,1,3,3,1,1,1,5,3,3,23,6.7,3,3,"1",1
1,37.66870134211687,40,15.582684561558285,1.5260822149026072,1,3.5260822149026074,1,3,3,1,1.4739177850973928,1.4739177850973928,5,2.0521644298052144,2.0521644298052144,27.739177850973928,6.7,2.5260822149026074,3,"1",1.4739177850973928
9,38.21307876499945,92.89737450001815,34.056324300025416,1.2897374500018153,1.7102625499981847,1,1,4.710262549998185,2.4205250999963694,1,2,1.2897374500018153,5,2.4205250999963694,4,39.13078764999455,5.765393824997277,1.2897374500018153,2.4317899600014523,"1",2
9,38,100,44,2,1,1,1,4,1,1,2,2,5,1,4,37,4.7,2,3,"1",2
1,38.20401513956813,47.919697208637444,18.120454187043837,1.0401513956812785,1.0200756978406393,1.0602270935219176,1,3.0401513956812787,3.0200756978406393,3,1.0200756978406393,1.9799243021593607,5,4,4.020075697840639,48.04015139568128,74.06022709352192,1.0200756978406393,2.0200756978406393,"1",1
1,38.17800455185145,49.759635851884354,18.43990896297109,1.2199544814855439,1,1.2199544814855439,1,2.5600910370289123,3,2.5600910370289123,1,1.7800455185144561,5,3.780045518514456,4,47.56009103702891,73.12018207405782,1.2199544814855439,2.219954481485544,"1",1.2199544814855439
1,37.85341351210632,86.13654048425296,25.397594636810283,1.4658648789367608,1.4658648789367608,2.9317297578735215,1,2.6987973184051413,2.4658648789367605,1,2,2.2329324394683803,5,3.7670675605316197,1,40.02812171308894,55.76706756053162,2.2329324394683803,2.7670675605316197,"1",1.7670675605316197
1,37.78492294186269,83.39691767450748,27.452311744119395,2.1507705813731315,2.1507705813731315,4.301541162746263,1,3.7261558720596972,3.1507705813731315,1,2,2.5753852906865657,5,3.4246147093134343,1,44.48000877892535,55.42461470931343,2.5753852906865657,2.4246147093134343,"1",1.4246147093134343
1,38.10856537069748,42.55246172403365,16.34261482789905,2.276230862016825,1,1.7237691379831752,1,3,1.7237691379831752,1.6381154310084125,2,2,5,1,2.914346293025237,38.74303887907571,43.26401419678203,2,3,"1",2
1,38.2430733691891,40.759021744145315,21.722934767564062,1.3795108720726565,1,2.6204891279273435,1,3,2.6204891279273435,1.1897554360363283,2,2,5,1,1.5692663081089848,34.70779892432695,17.57298648488161,2,3,"1",2
1,37.64896099711704,53.48960997117037,13.489609971170363,1,1,1,1.1862012463962954,1.8137987536037046,3,1.8137987536037046,2,1.1862012463962954,5,3,4.813798753603704,35.62759750720741,61.93100623198148,1.1862012463962954,1.3724024927925909,"1",2
1,38.3,60,20,1,1,1,2,1,3,1,2,2,5,3,4,34,66,2,3,"1",2
1,38.5,60,40,3,1,2,1,2,1,2,2,2,5,3,2,49,59,2,3,"1",2
1,38.399680294853866,60,36.656009828462075,2.331201965692415,1,2.3343990171537925,1,2.3343990171537925,1.6687980343075852,1.6656009828462075,2,1.6656009828462075,5,3,2,48.66560098284621,61.34079312007655,2,3,"1",1.6656009828462075
1,37.70039499505571,48,12,2.601579980222847,1.1992100098885765,1.3984200197771532,1,3,2.601579980222847,2.1992100098885765,1.1992100098885765,1,5,1.3984200197771532,3,37.59763002966573,5.719131010877434,2,1.6386570168105803,"1",1.8007899901114235
1,37.738063289676425,48,12,2.752253158705706,1.123873420647147,1.2477468412942938,1,3,2.752253158705706,2.123873420647147,1.123873420647147,1,5,1.2477468412942938,3,37.37162026194144,5.636260762711862,2,1.5105848151001497,"1",1.876126579352853
1,37.37596730669087,37.56415383725212,9,1.3910384593130307,1,1,1,2,2.804480770343485,1,1.8044807703434846,1,5,4,1.7820769186260614,34.21792308137394,6.012830767450424,2,3,"1",2
1,37.60961799136359,38.7307866090906,13.778876565908552,1,1,1,1,1.3173033477273497,1.6346066954546994,1,2,1.6826966522726503,5,1.9519100431820489,1,36.3653933045453,6.4509663174999154,2,3,"1",2
1,38.74478452798191,68.96523018654607,20.72392263990955,2.2413075466365164,1,3,1,3.2413075466365164,3.2413075466365164,2,1.2413075466365162,1.2413075466365162,5,1.4826150932730324,4.758692453363484,37.51738490672697,6.524130754663651,1,3,"1",1.7586924533634838
1,39.04950099096795,70.99667327311967,22.24750495483975,2.7491683182799167,1,3,1,3.7491683182799167,3.7491683182799167,2,1.7491683182799167,1.7491683182799167,5,2.4983366365598334,4.250831681720083,36.501663363440166,6.574916831827991,1,3,"1",1.2508316817200833
1,38.5,95.40449550933856,31.488761226653597,2.2977522453307193,3,3.8511238773346403,1.8511238773346403,3.7022477546692807,4,3,2,1.1488761226653597,5,3.1488761226653597,4.85112387733464,49.40449550933856,65.29775224533071,2,2.8511238773346403,"1",1
1,38.5,95.69361612135148,30.765959696621294,2.153191939324259,3,3.9234040303378706,1.9234040303378706,3.846808060675741,4,3,2,1.0765959696621294,5,3.0765959696621294,4.9234040303378706,49.69361612135148,65.15319193932426,2,2.9234040303378706,"1",1
1,37.928610073878154,44.389645521707415,12.337873130244482,2.610354478292586,1,1.3896455217074137,1,2.2207089565851725,1,2,2,2,5,2.2207089565851725,2.2207089565851725,43,53.7275186519519,1.3896455217074137,1.7792910434148275,"1",2
1,37.89721717345921,42.013914132703945,12.979128800944085,3,1.496521466824014,1,1,2.503478533175986,1.9930429336480284,2,2,2,5,3,3.496521466824014,40.02087119905592,53.97912880094408,1.496521466824014,1.9930429336480284,"1",2
9,38.9,120,30,1,3,2,2,3,3,3,3,1,3,3,4,47,6.3,1,3,"1",2
2.7367723514773186,39.29145172803267,112.17096543934665,33.91451728032668,3.3487103681960058,3,5.131613824261341,1.2170965439346648,3,3,3,2.217096543934665,1.7829034560653352,4.56580691213067,3,4,53.26322764852268,8.178968294556803,1.7829034560653352,3,"1",2
1,37.78871548841049,47.83073232615732,12,3,1,1.1128451158951203,1,3,2.94357744205244,2,1.0564225579475601,1,5,1,3.05642255794756,37.11284511589512,5.58463383692134,2,1.311284511589512,"1",1.9435774420524399
1,37.6,45,12,3,1,3,1,3,2,2,2,1,5,1,4,39,7,2,1.5,"1",1
1,38.6,56,32,2,1,1,1,1,1,1,2,2,5,2,4,40,7,2,2.1,"1",2
1,38.59851039201984,56.05958431920647,31.970207840396764,2,1.014896079801618,1,1,1,1.014896079801618,1.014896079801618,2,1.985103920198382,5,1.985103920198382,3.955311760595146,40.05958431920647,7.010427255861132,2,2.1134064718214565,"1",2
1,37.61180891758947,44.7047770602633,12,2.8819108241053177,1,2.8819108241053177,1,2.8819108241053177,2,1.9409554120526589,2,1,5,1,3.8819108241053177,38.94095541205266,7,2,1.5885668819210115,"1",1
1,37.76447258556274,40.88818536093145,12,1.355274144372581,1,1.355274144372581,1,1.355274144372581,2,1.1776370721862905,2,1,5,1,2.355274144372581,38.17763707218629,7,2,2.733544391720564,"1",1
1,38,72,30,2,2,3,1,3,3,2,2,2,5,3,4,46,24,2,3,"1",1.9419976087229125
1,38,72,30,2,2,3,1,3,3,2,2,2,5,3,4,46,24,2,3,"1",1.5533253151321655
1,38.28388403061176,76,22.866583381915873,1.5944513848403439,1.5944513848403439,3.8110972303193122,2,3,3,2,2,2,5,3.405548615159656,4,62.48347908164722,9.783354154521032,2,3,"1",1
1,37.90804107340399,61.28657174463858,15.241232202119733,2.919589265960089,2,3.919589265960089,2,4.839178531920178,3.919589265960089,3.839178531920178,2,2,5,3.919589265960089,4.919589265960089,65.48246440423947,7.781437569139689,2,3,"1",1
